scenario,replicate,seed,posterior,family,K,param,estimate,truth,rel_bias_pct,marginal_ll,mean_ess,n_steps_run,converged,secs,cpu_secs
dense,2,3002,amortized,gaussian,64,om_CL,0.3128548750941088,0.3,4.28495836470294,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
dense,2,3002,amortized,gaussian,64,om_V,0.22269855312784384,0.2,11.349276563921915,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
dense,2,3002,amortized,gaussian,64,om_ka,0.40835062144905926,0.4,2.087655362264809,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
dense,2,3002,amortized,gaussian,64,sigma,0.1987291187799164,0.2,-0.6354406100418097,-193.95757410542228,1833.8434554228818,17000,True,33.561651945114136,33.278910000000025
dense,3,3003,free,gaussian,1,CL,3.0635930826430022,3.0,2.1197694214334075,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,1,V,30.797500109036022,30.0,2.658333696786741,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,1,ka,1.2797967235989622,1.2,6.64972696658019,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,1,om_CL,0.31787097951358684,0.3,5.9569931711956166,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,1,om_V,0.15794251835624057,0.2,-21.02874082187972,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,1,om_ka,0.28467226444539945,0.4,-28.83193388865014,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,1,sigma,0.19955044551865705,0.2,-0.2247772406714782,-131.7979250926545,1179.0729102747277,10250,True,3.632997989654541,3.608651999999978
dense,3,3003,free,gaussian,8,CL,3.0624381593340635,3.0,2.0812719778021163,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,8,V,30.005459627190227,30.0,0.018198757300756558,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,8,ka,1.2618079516747494,1.2,5.15066263956245,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,8,om_CL,0.3216422849840428,0.3,7.214094994680934,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,8,om_V,0.17126464819452278,0.2,-14.367675902738617,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,8,om_ka,0.3220775745677249,0.4,-19.48060635806878,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,8,sigma,0.18164873817910013,0.2,-9.175630910449941,-126.15493148800691,1535.0818309159129,16250,True,8.184273958206177,8.141302999999994
dense,3,3003,free,gaussian,64,CL,2.984097403624544,3.0,-0.5300865458485404,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,free,gaussian,64,V,30.544388743845655,30.0,1.814629146152183,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,free,gaussian,64,ka,1.2500757073433422,1.2,4.172975611945184,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,free,gaussian,64,om_CL,0.3254430242371305,0.3,8.481008079043507,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,free,gaussian,64,om_V,0.17050099836490032,0.2,-14.749500817549844,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,free,gaussian,64,om_ka,0.35248530110493054,0.4,-11.87867472376737,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,free,gaussian,64,sigma,0.18053780307969794,0.2,-9.731098460151035,-124.54830166055295,1941.9373977463285,11000,True,18.640863180160522,18.470023999999995
dense,3,3003,amortized,gaussian,1,CL,3.1451029078538455,3.0,4.8367635951281835,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,1,V,30.61541101019348,30.0,2.051370033978266,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,1,ka,1.262793053173935,1.2,5.232754431161261,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,1,om_CL,0.3243762591559402,0.3,8.12541971864674,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,1,om_V,0.14863033540369622,0.2,-25.684832298151896,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,1,om_ka,0.28372222124111274,0.4,-29.06944468972182,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,1,sigma,0.19373039614230753,0.2,-3.1348019288462425,-128.56217877559385,1363.9757718956878,15750,True,8.382244110107422,8.338246999999996
dense,3,3003,amortized,gaussian,8,CL,3.072239957740587,3.0,2.4079985913529,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,8,V,30.476889560697927,30.0,1.5896318689930904,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,8,ka,1.2418834421899652,1.2,3.490286849163767,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,8,om_CL,0.32276136996767407,0.3,7.587123322558028,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,8,om_V,0.16568430428286737,0.2,-17.157847858566317,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,8,om_ka,0.3284441930477654,0.4,-17.888951738058655,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,8,sigma,0.18272706268614658,0.2,-8.636468656926715,-124.50297321263862,1929.7963711296804,16250,True,11.247788906097412,11.188670000000002
dense,3,3003,amortized,gaussian,64,CL,3.026162414027359,3.0,0.8720804675786287,-124.67198390534314,1943.4648903949462,21750,True,41.96088099479675,41.69260900000003
dense,3,3003,amortized,gaussian,64,V,30.454810021500887,30.0,1.5160334050029551,-124.67198390534314,1943.4648903949462,21750,True,41.96088099479675,41.69260900000003
dense,3,3003,amortized,gaussian,64,ka,1.2550534896161072,1.2,4.58779080134227,-124.67198390534314,1943.4648903949462,21750,True,41.96088099479675,41.69260900000003
dense,3,3003,amortized,gaussian,64,om_CL,0.3235513147802339,0.3,7.850438260077976,-124.67198390534314,1943.4648903949462,21750,True,41.96088099479675,41.69260900000003
dense,3,3003,amortized,gaussian,64,om_V,0.17338147927330708,0.2,-13.309260363346466,-124.67198390534314,1943.4648903949462,21750,True,41.96088099479675,41.69260900000003
