replicate,seed,ll_reduced,ll_full,dofv,converged_reduced,converged_full,n_steps_reduced,n_steps_full,secs,CL_reduced,V_reduced,ka_reduced,om_CL_reduced,om_V_reduced,sigma_reduced,CL_full,V_full,ka_full,om_CL_full,om_V_full,om_ka_full,sigma_full,sigma_diff
46,5046,-139.73422238694536,-137.67245760834174,4.123529557207235,True,True,14000,20500,117.84899616241455,2.9331835010404945,30.453063039792,1.193203296768331,0.3138415395986101,0.18287492457899182,0.21045161246023614,2.8754504837675934,30.42458298590473,1.1936419974597456,0.3185812488476586,0.17309545479947652,0.15923188672008623,0.2040015819763238,-0.00645003048391235
47,5047,-103.73706434397721,-102.89930614003129,1.6755164078918483,True,True,13250,13000,88.68512105941772,2.88376891388474,30.69557213895212,1.1398447402751388,0.30445811254687577,0.1918569561377065,0.19615257050772772,3.027708830967194,30.312845791534652,1.1543505672688439,0.3051413606009789,0.19306768761376947,0.09556378663592113,0.19322495247875096,-0.0029276180289767584
48,5048,-149.57164073778787,-145.34348079062192,8.456319894331898,True,False,22250,25000,160.33713722229004,3.1389407559784184,29.30025580216459,1.222171953719579,0.3460329222577788,0.2057026799683207,0.20093571277387384,3.119753699963125,29.125947079727858,1.2009494810887944,0.3433385677462072,0.19797479522935582,0.17255755193608077,0.193825830464463,-0.007109882309410842
49,5049,-131.78610899287196,-131.97953100330292,-0.38684402086192904,True,True,14000,21750,123.25903081893921,3.0603385241791545,30.004292011382596,1.2141025780390826,0.2826526557667732,0.18959218185128418,0.20775555189832362,3.049691446161088,29.796362855304455,1.2085282868304728,0.2884677950226819,0.1946283268901025,0.02337232043968975,0.20646633669025272,-0.001289215208070904
50,5050,-85.24491132644397,-86.4467518293308,-2.403681005773649,True,False,17500,25000,146.54122114181519,2.833680655683975,29.9074656311111,1.1611610615154504,0.27429241121200104,0.1890394170319597,0.19376037078144556,2.93769433695729,29.756515379704876,1.1734689995404348,0.26694191747505014,0.18912817437788237,0.0837866166686505,0.1919930377968417,-0.0017673329846038532
51,5051,-102.53405565273422,-102.77694944174496,-0.48578757802147265,True,True,7750,23750,110.53879714012146,3.083330868017922,30.597708915387294,1.2179839933929524,0.25174015565449215,0.18649095369047528,0.20149578844862276,3.0420225158146605,29.945211687853995,1.2208703152271652,0.2562493372387374,0.18685925482386928,0.045654146303269465,0.19988724311625786,-0.0016085453323649024
52,5052,-130.28391630288394,-130.51340400690185,-0.45897540803582615,True,False,21750,25000,158.93002700805664,3.1236659663600306,30.0664935178304,1.186615367682029,0.28467061034928776,0.19340948448973824,0.20405434674244,3.1109051862872525,30.10676989567658,1.1895039369918665,0.28571676828693493,0.19541373001723675,0.04189492254574436,0.20467351356828564,0.0006191668258456462
53,5053,-122.3418147574771,-122.03646251311963,0.61070448871493,True,True,22250,15750,127.32095384597778,3.085825385236103,31.62880304727541,1.2127376013803501,0.306440777851913,0.18916403654667685,0.20194641663390944,3.0914107661254926,31.680411040567925,1.2125616528601195,0.3084824371721899,0.1887531591563433,0.05148925690396631,0.20261934758910172,0.0006729309551922746
54,5054,-126.78911319243815,-126.92582743343272,-0.2734284819891286,True,False,14750,25000,138.15162301063538,2.9038933477600715,30.251547900550538,1.2039611343744494,0.293670091808126,0.19750947690680973,0.20503999238491047,3.0116598103087253,30.06506320920868,1.1903982681144423,0.3014310836597945,0.19874999942932137,0.04041906431057634,0.20381920008487397,-0.001220792300036494
55,5055,-124.9013593746464,-123.72883539265041,2.3450479639919877,True,True,15000,15750,104.2537989616394,2.999895027342656,30.673720590800027,1.1931958175755084,0.32672490558218553,0.1721335460417602,0.20144548087732775,2.9873561252722167,30.141795005235796,1.2138802826694994,0.3269000645242139,0.1743432623347178,0.022335382665950917,0.20031371114053753,-0.0011317697367902169
56,5056,-94.7825360882656,-95.6889689132415,-1.8128656499517888,True,True,18000,13500,105.39134287834167,3.0236637981606482,30.17656994771852,1.217481969975425,0.2647973406662934,0.19378938002229457,0.19527832022778643,2.8998696656281417,29.871695796457317,1.2336593954535333,0.2694556777464509,0.19395344248936955,0.05607126374706905,0.1953402799647095,6.195973692307843e-05
57,5057,-81.07899479931095,-81.23715248649165,-0.3163153743614089,True,True,14750,19750,118.12164878845215,2.991312650479133,29.70272592236041,1.2074729148856311,0.29353301553742484,0.17019419755011966,0.1911851622651862,3.0491013802693776,29.4585732820419,1.2102212324630153,0.2947306501274664,0.16769183616710134,0.058588518247686405,0.1893446093073494,-0.0018405529578368052
58,5058,-137.58477073769234,-137.41887760162962,0.33178627212544143,True,True,15250,22250,128.93397402763367,2.9394015952946786,28.826436079071012,1.2187443263631856,0.30947266366546083,0.19411300314582156,0.2039937847769489,2.978307430400796,29.08983014364926,1.238968997132509,0.31054474342049077,0.1947351168246462,0.04594325049618805,0.20457763673585888,0.0005838519589099755
59,5059,-128.2267347404056,-128.42987170773267,-0.40627393465416617,True,True,15250,20750,123.9197039604187,2.9691743187018567,29.566668099673386,1.2048318306986432,0.3014006864152805,0.18376701939074516,0.20423612098801705,3.1166775052097146,29.601019954799764,1.2227635329511037,0.30127082232522845,0.18516865787675127,0.022738011631232704,0.20394887732226574,-0.0002872436657513078
60,5060,-101.09648849468846,-101.92246934219705,-1.651961695017178,False,True,25000,23250,162.191397190094,2.992586395756058,29.116163741066703,1.2110123579382888,0.3017374361463409,0.2128942592246646,0.18943784802317803,3.072085302658295,29.538026869069515,1.1857581971104756,0.29996704647006384,0.21198486247035814,0.10604878052476442,0.187545386191455,-0.0018924618317230357
61,5061,-118.37032646009432,-118.25996974984497,0.22071342049869713,True,True,17500,12250,100.1128077507019,3.2147812187671727,30.591923950219915,1.2378573036334852,0.27303664622676316,0.1721067423067009,0.20612252511414644,3.2000731909464264,30.20207069358269,1.248712086886882,0.2734561554630394,0.1754093656353736,0.017183207500109397,0.2051477611496175,-0.0009747639645289463
62,5062,-114.53366374483456,-112.82471844740252,3.417890594864076,True,False,21250,25000,157.41195011138916,2.961434914871412,30.459631558062824,1.2848566116765592,0.301012307431679,0.18375234070336444,0.20088164186858254,2.953907042821291,29.93799728521023,1.2790305686666894,0.3017393464519533,0.17707054924858387,0.1471256115948322,0.19633255863430132,-0.004549083234281215
63,5063,-103.59272064697237,-103.31137911263079,0.5626830686831568,True,False,3250,25000,101.53871512413025,2.835203998289356,29.26283727724478,1.2058188728436543,0.2967769547603952,0.1964832194974298,0.1954891807112478,2.8534566834019075,29.556763269429236,1.2074239038014745,0.3058378593793094,0.19330475765274496,0.06778139384518184,0.1946365437401534,-0.0008526369710943893
64,5064,-141.41430459976561,-141.80236050701373,-0.7761118144962325,True,True,10250,14500,85.36377596855164,2.9864713890376167,30.021918982725392,1.202715863871161,0.2847386311837848,0.18405002524480427,0.21226581094935693,3.061991312026089,29.856439557864864,1.206392676682401,0.28590214149852416,0.18436211949312273,0.05652154801744893,0.21299414392326935,0.0007283329739124211
65,5065,-142.4916453420829,-142.295838340887,0.39161400239180466,True,True,7250,13000,70.27074790000916,3.082673729175362,29.861938996880514,1.1871135960815433,0.30252777521652585,0.20187990416169216,0.2073708415718996,3.0965663907280048,29.766761693078713,1.1959796194285939,0.30651364499091627,0.20143044763526022,0.0914650080888515,0.2032762249517071,-0.004094616620192504
66,5066,-97.09121339327021,-97.07979922691935,0.02282833270172091,False,False,25000,25000,170.2687201499939,3.0356526615088812,31.556769581125835,1.2260179099210446,0.2672688911711738,0.21158823139212676,0.1939489164702324,3.0771768432349536,31.75990846545809,1.2051944441604783,0.2669547667921817,0.20982264416534593,0.05986448634572157,0.1941670471275416,0.00021813065730919012
67,5067,-136.36280272038238,-136.32992131902938,0.06576280270599,True,True,2250,22750,89.92808318138123,2.980194039024936,29.81768277611248,1.2248750530573485,0.31444183685875843,0.2018762335429231,0.20398425909093998,2.924414000424268,30.086438639749563,1.1895711453241722,0.3146840849561703,0.20261398527185107,0.08882058127234249,0.20264786135311358,-0.0013363977378264003
